,Text,Date,Retweets,Favorites,Mentions,HashTags
735,@SwiggyCares @SwiggyCares @swiggy_in There Should Be A Special List Of Food Providers Nearby &amp; Their Menu During This Lockdown In Mumbai &amp; Whole India AS NOW A DAYS SITUATION CHANGES WILL HELP TO CHOOSE DO IT IF POSSIBLE KEEP IT UP SWIGGY WITH SAFETY FIRST AS PRIORITY.,2020-05-06 23:44:36+00:00,0,0,@SwiggyCares @SwiggyCares @swiggy_in,
736,@swiggy_in There Should Be A Special List Of Food Providers Nearby &amp; Their Menu During This Lockdown In Mumbai &amp; Whole India AS NOW A DAYS SITUATION CHANGES WILL HELP TO CHOOSE DO IT IF POSSIBLE KEEP IT UP SWIGGY WITH SAFETY FIRST AS PRIORITY.,2020-05-06 23:47:40+00:00,0,0,@swiggy_in,
737,"A better solution &amp; need of the hour. #LiquorShopsOpen #LiquorShops #Zomato to target #alcohol deliveries, aims to cash in on demand for liquor post-coronavirus lockdown: Report - Firstpost ",2020-05-07 02:44:31+00:00,0,1,,#LiquorShopsOpen #LiquorShops #Zomato #alcohol
738,"Sir I'm a Zomato delivery boy we are daily wage workers due to covid 19 Lockdown government has stopped our services but in our home there are problems with health anf finance ....every agent has this issue please give permission to our Zomato,@MinisterKTR",2020-05-07 02:56:22+00:00,0,0,@MinisterKTR,
739,"#coronavirusindia After grocery, Zomato may now deliver liquor for you amid lockdown, Mohit Gupta, Zomato’s CEO for food delivery, wrote in a business proposal to ISWAI: IE #CoronaVirus #Covid19 #pandemic #CoronaVirusUpdate #zomato #liquor #liquordelivery",2020-05-07 02:59:23+00:00,1,2,,#coronavirusindia #CoronaVirus #Covid19 #pandemic #CoronaVirusUpdate #zomato #liquor #liquordelivery
740,Swiggy’s new app feature to show partner restaurants' safety features in greater detail http://ow.ly/7D6M50zzfor @swiggy_in #marico #fooddelivery #foodtech #Restaurant #Apps #Safety #Lockdown #Covid19 @Shreyas_21,2020-05-07 03:45:04+00:00,0,3,@swiggy_in @Shreyas_21,#marico #fooddelivery #foodtech #Restaurant #Apps #Safety #Lockdown #Covid19
741,"Food delivery firm Zomato aims to branch out into delivering alcohol, according to a document seen by Reuters, as it seeks to cash in on high demand for booze during the coronavirus lockdown. ",2020-05-07 04:10:56+00:00,5,12,,
742,"Food delivery firm Zomato aims to branch out into delivering alcohol, according to a document seen by Reuters, as it seeks to cash in on high demand for booze during the coronavirus lockdown.",2020-05-07 04:11:32+00:00,5,10,,
743,"Indian food delivery company Zomato aims to branch out into delivering alcohol, according to a document seen by Reuters, as it seeks to cash in on high demand for booze during the country's coronavirus lockdown https://economictimes.indiatimes.com/small-biz/startups/newsbuzz/zomato-targets-push-into-alcohol-deliveries/articleshow/75580738.cms",2020-05-07 05:00:00+00:00,10,40,,
744,"Indian food delivery company Zomato aims to branch out into delivering alcohol, according to a document seen by Reuters, as it seeks to cash in on high demand for booze during the country's coronavirus lockdown. Ways the create jobs and jump start economy ",2020-05-07 05:10:04+00:00,1,0,,
745,"Indian food delivery company #Zomato aims to branch out into delivering alcohol, according to a document seen by #Reuters, as it seeks to cash in on high demand for booze during the country's coronavirus lockdown. #liquor #LiquorShops",2020-05-07 05:19:43+00:00,0,0,,#Zomato #Reuters #liquor #LiquorShops
746,"Under complete lockdown, Ahmedabad bans Swiggy, Zomato for a week https://www.medianama.com/2020/05/223-swiggy-zomato-banned-ahmedabad/",2020-05-07 06:34:55+00:00,1,1,,
747,"@ZomatoIN @Zomato you feed a hindu beef, and then dont aplogise or give my money or any compensation, exploiting the fact that i cannot file a case in lockdown. hope the police and courts agree to write my case. youll deserve the full force of the law",2020-05-07 06:40:59+00:00,0,0,@ZomatoIN @Zomato,
748,"And why not? Good for entire value chain Cashing in on Covid-19 lockdown, Zomato wants to deliver alcohol to you https://economictimes.indiatimes.com/small-biz/startups/newsbuzz/zomato-targets-push-into-alcohol-deliveries/articleshow/75580738.cms",2020-05-07 07:24:11+00:00,2,28,,
749,"@swiggy_in Lockdown has taught that having a hobby that can be pursued at home, is an absolute must. #SwiggyaHappyHeadlines",2020-05-07 08:32:21+00:00,0,0,@swiggy_in,#SwiggyaHappyHeadlines
750,"Got an opportunity to join swiggy to serve with essential needs where quality of customers actually values your efforts and wishes you for your growing goals in a few short words ""GOD BLESS YOU"" , it's more then anything in lockdown.TY#SwiggyHappyHeadlines @swiggy_in &amp; Nation IND",2020-05-07 08:41:45+00:00,0,1,@swiggy_in,
751,Zomato is just checking that how many customers did they lost in this lockdown .... True or not?? ,2020-05-07 10:48:48+00:00,0,0,,
752,"Under complete lockdown, Ahmedabad bans Swiggy, Zomato for a week https://www.medianama.com/2020/05/223-swiggy-zomato-banned-ahmedabad/ #Repost",2020-05-07 11:30:00+00:00,0,1,,#Repost
753,"@PMOIndia India me zomato, swiggy deliver boy allowed hai lockdown me but agar koi A.C ya Refrigerator mechanic aur auto rickshaw drive kamane nikle apne ghar se to galat hai, #MumbaiPolice #juhupolice",2020-05-07 11:57:17+00:00,0,0,@PMOIndia,#MumbaiPolice #juhupolice
754,"@swiggy_in horrible way of treating d customers in dis lockdown,had ordered some stuff some days ago, they sent me some other stuff ,never received the refund ,today widout delivering groceries there delivery boy went and marked as delivered my 1000 rupees gone for a toss again",2020-05-07 13:36:22+00:00,0,0,@swiggy_in,
755,@swiggy_in @SwiggyCares it's my first and last order in the lockdown with you. Your delivery guy confirm to delivery the order and while speaking to us cancel the order. What a service and we should bear the cost. Order no. 71931584612,2020-05-07 14:02:58+00:00,0,0,@swiggy_in @SwiggyCares,
756,#NATIONAL | Zomato seeks home delivery of alcohol amid lockdown: Report Zomato is mulling home delivery of alcohol according to a business proposal to International Spirits and Wines Association of India (ISWAI) by… https://www.instagram.com/p/B_46km7l5LF/?igshid=pfvz4st031n0,2020-05-07 14:03:25+00:00,0,0,,#NATIONAL
757,"Good on you @ZomatoIN. @swiggy_in @DunzoIt r u listening? Economic Times: Cashing in on Covid-19 lockdown, Zomato wants to deliver alcohol to you. https://economictimes.indiatimes.com/small-biz/startups/newsbuzz/zomato-targets-push-into-alcohol-deliveries/articleshow/75580738.cms via @GoogleNews",2020-05-07 14:45:36+00:00,0,0,@ZomatoIN @swiggy_in @DunzoIt @googlenews,
758,Will this happen? Can a lockdown catapult us into the obvious future earlier than we had expected? @Zomato @swiggy_in,2020-05-07 15:50:56+00:00,0,2,@Zomato @swiggy_in,
759,"@Zomato plans of delivering #alcohol amid #lockdown along with the groceries. Will @PMOIndia &amp; the government allow that to happen? Dunzo, an Indian #startup delivered alcohol previously but stopped due to restrictions. Will be interesting to see if #Zomato creates a milestone",2020-05-07 15:56:28+00:00,0,1,@Zomato @PMOIndia,#alcohol #lockdown #startup #Zomato
760,Thank you @swiggy_in @weareswiggy for this collaboration on composting &amp; gardening for swiggy employees during lockdown period . Great session partner @Compostwali . Lesson 2 Things required to grow Micro… https://www.instagram.com/p/B_5JY4Zp8es/?igshid=1lvqxkwo5k37e,2020-05-07 16:12:56+00:00,0,1,@swiggy_in @WeAreSwiggy @Compostwali,
761,Hamare yaha Zomato bhi band hai lockdown ka bad bhejta hu ,2020-05-07 17:40:44+00:00,0,0,,
762,"Under complete lockdown, Ahmedabad bans Zomato, Swiggy for a week https://www.medianama.com/2020/05/223-swiggy-zomato-banned-ahmedabad/ #Repost",2020-05-07 18:30:11+00:00,0,0,,#Repost
763,#Swiggy ordered fruits through app.Less quantity delivered.Provided no solution.Taking advantage of #lockdown,2020-05-07 20:52:32+00:00,0,0,,#Swiggy #lockdown
764,"Zomato aims to branch out into home delivering alcohol which is a wonderful step, But the real question here is 'How many of us are okay with half drunk liquor bottles?' #lockdown #delivery #liquor #LiquorShops #wineshops #beer #UtiliseLockdownWisely",2020-05-07 22:08:46+00:00,1,2,,#lockdown #delivery #liquor #LiquorShops #wineshops #beer #UtiliseLockdownWisely
765,"@ZomatoIN Hi , I have a coupon code given by Zomato and the coupon was expired on 16th April. During lockdown period services were down , I asked for expiry extn . On April 17th I raised concern to extend my expiry . And since now I have contacted 10 times . But didn’t get any.",2020-05-08 08:36:16+00:00,0,0,@ZomatoIN,
766,A #chocolatecake never saw an unhappy human being. — #premiumcake #luscious #blackforest #cakesandgrace #spreadlove #rohtak Order on #zomato #swiggy till #lockdown ,2020-05-08 09:02:17+00:00,1,4,,#chocolatecake #premiumcake #luscious #blackforest #cakesandgrace #spreadlove #rohtak #zomato #swiggy #lockdown
767,Do you have a defined criteria for winning? As this is going to be a long battle. I did not face any issues in lockdown. Is it that Swiggy was making less money. So withdrew service to charge more per order - as math might not be right. This would mean less orders. #swiggy #super,2020-05-08 09:30:14+00:00,0,0,,#swiggy #super
768,now zomato will home deliver liquior great pm modiji and all netas please suck more blood from poor ppl keep the lockdown till dec 2051....,2020-05-08 10:36:58+00:00,0,0,,
769,"How will businesses run if the safety declarations are not trusted? And for how long? I am aware this is a risk but eventually, it is this trust that will act as key factor for any business, once this lockdown is over/relaxed.",2020-05-08 12:55:28+00:00,0,3,,
770,A little token of respect and heartiest thanks to all the online services providing essential commodities at the doorstep which help a lot of families like us to manage the day to day needs without leaving home in the lockdown. #respect #lockdown @bigbasket_com @amazon @swiggy_in,2020-05-08 13:13:47+00:00,0,1,@bigbasket_com @amazon @swiggy_in,#respect #lockdown
771,"@bigbasket_com, it's been nearly two months since lockdown and your system is still broken, as evidenced by the sum total of yogurt and a couple sponges that arrived today from my large grocery order. Unreliable. Even Zomato delivers groceries better than you guys. Sheesh.",2020-05-08 13:54:22+00:00,0,0,@bigbasket_com,
772,It is very unfortunate that @Zomato taking advantages of ths lockdown and charging double the price.even the local shop is denying to give the food which is jst below my residence &amp; telling us to book it through @Zomato. A case need to be filed agnst such dirty marketing strategy,2020-05-08 14:57:23+00:00,0,0,@Zomato @Zomato,
773,I am not a delivery partner I am SWIGGY ODER MANAGEMENT TEAM (OMT)employer from Kolkata and company name is Kochar infotech who don't pay the full salary to the agent.for lockdown.@rahuljaimini @swiggy_in @SwiggyCares @nandanreddy @PMOIndia @harshamjty,2020-05-08 14:58:15+00:00,1,2,@rahuljaimini @swiggy_in @SwiggyCares @nandanreddy @PMOIndia @harshamjty,
774,"That moment when ur first order comes Haha ! Didn’t realize I will be so happy with our first delivery order , since lockdown ! @thehomemadecafe #thehomemadecafeandbar #juhu #homedelivery #kickstarts #ordernow Order from #Zomato &amp;amp; #swiggy ",2020-05-08 15:27:24+00:00,1,41,@thehomemadecafe,#thehomemadecafeandbar #juhu #homedelivery #kickstarts #ordernow #Zomato #swiggy
775,"That moment when ur first order comes Haha ! Didn’t realize I will be so happy with our first delivery order , since lockdown ! @thehomemadecafe #thehomemadecafeandbar #juhu #homedelivery #kickstarts #ordernow Order from #Zomato &amp; #swiggy",2020-05-08 15:27:24+00:00,1,41,@thehomemadecafe,#thehomemadecafeandbar #juhu #homedelivery #kickstarts #ordernow #Zomato #swiggy
776,I am not a delivery partner I am SWIGGY ODER MANAGEMENT TEAM (OMT)employer from Kolkata and company name is Kochar infotech who don't pay the full salary to the agent.for lockdown.@ndtv @ANI @PMOIndia @rashtrapatibhvn @ZeeNews @ABPNews @santoshgangwar @Calcutta_Times,2020-05-08 15:59:03+00:00,0,2,@ndtv @ANI @PMOIndia @rashtrapatibhvn @ZeeNews @ABPNews @santoshgangwar @Calcutta_Times,
777,This is how @Zomato delivers food during the lockdown. We ordered for the 1st time during this period but definitely a big mistake &amp; when called the customer care they are giving INR 225 coupons over a order of 900 Please do not order from Zomato no care taken during Covid-19 ,2020-05-08 16:35:51+00:00,0,1,@Zomato,
778,"In this #COVID19 Special Series episode, Sindhu Kumar, a Manager at @swiggy_in Swiggy, speaks about the challenges involved in managing deliveries for customers during the pandemic and #lockdown. #Gigworkers #FoodDelivery #Swiggy https://soundcloud.com/radioactivecr90-4mhz/ra-covid-19-special-with-swiggy-fleet-manager-sidhu-kumar-businesses-and-lockdown-rj-usha",2020-05-08 16:45:07+00:00,0,0,@swiggy_in,#COVID19 #lockdown #Gigworkers #FoodDelivery #Swiggy
779,"Hi shreya, Applogize won't feed our stomach, for your delayed service my friend wnet with an empty stomach. Ok in this lockdown may ne there would be delay. But what abt the food quality? A dry dosa with a very low quality and quantity. PFB @SwiggyCares @swiggy_in @nandanreddy https://twitter.com/SwiggyCares/status/1258993704192204800",2020-05-09 06:17:51+00:00,0,0,@SwiggyCares @swiggy_in @nandanreddy,
